transaction_id,date,time,customer_id,merchant_id,amount,currency,transaction_type,location,device_type,is_fraud
GB_00015528,2023-07-03,08:24:00,4452,136,22.73,GBP,WIRE,JP-TOK,atm,0
GB_00015529,2023-07-03,08:27:00,9996,439,53.52,EUR,WIRE,US-CA,pos_terminal,1
GB_00015530,2023-07-03,08:30:00,7349,294,23.13,GBP,WIRE,US-CA,tablet,0
GB_00015531,2023-07-03,08:33:00,8634,488,43.73,JPY,ONLINE,UK-LON,tablet,0
GB_00015532,2023-07-03,08:36:00,8576,863,63.29,GBP,ATM,JP-TOK,desktop,0
GB_00015533,2023-07-03,08:39:00,7782,736,56.15,USD,ATM,US-CA,tablet,0
GB_00015534,2023-07-03,08:42:00,3696,135,114.88,USD,POS,JP-TOK,mobile,0
GB_00015535,2023-07-03,08:45:00,2038,174,24.48,GBP,MOBILE,DE-BER,tablet,0
GB_00015536,2023-07-03,08:48:00,7801,487,15.02,JPY,WIRE,DE-BER,mobile,0
GB_00015537,2023-07-03,08:51:00,6748,721,21.5,EUR,POS,DE-BER,atm,0
GB_00015538,2023-07-03,08:54:00,1494,637,4.68,JPY,WIRE,US-NY,desktop,0
GB_00015539,2023-07-03,08:57:00,2764,526,66.45,EUR,MOBILE,FR-PAR,tablet,0
GB_00015540,2023-07-03,09:00:00,6242,908,39.63,EUR,POS,AU-SYD,mobile,0
GB_00015541,2023-07-03,09:03:00,1910,984,11.74,GBP,ONLINE,AU-SYD,desktop,0
GB_00015542,2023-07-03,09:06:00,7611,126,25.08,GBP,ONLINE,US-CA,tablet,0
GB_00015543,2023-07-03,09:09:00,8170,869,26.04,GBP,ATM,AU-SYD,atm,0
GB_00015544,2023-07-03,09:12:00,6797,512,30.33,GBP,MOBILE,US-NY,desktop,0
GB_00015545,2023-07-03,09:15:00,5454,634,36.23,GBP,MOBILE,US-CA,tablet,0
GB_00015546,2023-07-03,09:18:00,5344,768,23.43,EUR,MOBILE,JP-TOK,tablet,0
GB_00015547,2023-07-03,09:21:00,8786,616,79.84,EUR,ATM,UK-LON,tablet,0
GB_00015548,2023-07-03,09:24:00,2636,611,37.92,EUR,MOBILE,US-CA,atm,0
GB_00015549,2023-07-03,09:27:00,6484,774,14.56,EUR,ATM,DE-BER,desktop,0
GB_00015550,2023-07-03,09:30:00,6115,804,19.45,JPY,ATM,AU-SYD,pos_terminal,0
GB_00015551,2023-07-03,09:33:00,1874,772,83.4,EUR,ONLINE,US-CA,atm,0
GB_00015552,2023-07-03,09:36:00,2545,829,25.11,EUR,POS,AU-SYD,pos_terminal,0
GB_00015553,2023-07-03,09:39:00,9328,966,14.16,JPY,ATM,JP-TOK,mobile,0
GB_00015554,2023-07-03,09:42:00,7452,355,121.35,EUR,WIRE,DE-BER,desktop,0
GB_00015555,2023-07-03,09:45:00,9679,583,24.92,EUR,ONLINE,US-NY,desktop,0
GB_00015556,2023-07-03,09:48:00,7684,316,7.72,JPY,ATM,FR-PAR,atm,0
GB_00015557,2023-07-03,09:51:00,4959,125,112.5,USD,MOBILE,US-NY,desktop,0
GB_00015558,2023-07-03,09:54:00,8390,572,44.83,GBP,POS,DE-BER,mobile,0
GB_00015559,2023-07-03,09:57:00,7681,480,66.77,JPY,POS,DE-BER,atm,0
GB_00015560,2023-07-03,10:00:00,3561,416,23.65,USD,ONLINE,US-CA,pos_terminal,0
GB_00015561,2023-07-03,10:03:00,1032,582,14.79,JPY,MOBILE,DE-BER,tablet,0
GB_00015562,2023-07-03,10:06:00,2693,628,20.81,JPY,POS,US-NY,tablet,0
GB_00015563,2023-07-03,10:09:00,6353,612,48.6,GBP,POS,US-CA,tablet,0
GB_00015564,2023-07-03,10:12:00,5355,710,108.38,USD,WIRE,UK-LON,desktop,0
GB_00015565,2023-07-03,10:15:00,5432,507,105.36,JPY,ATM,US-NY,desktop,0
GB_00015566,2023-07-03,10:18:00,4083,366,32.47,USD,WIRE,US-CA,pos_terminal,0
GB_00015567,2023-07-03,10:21:00,4175,863,8.05,EUR,ONLINE,FR-PAR,tablet,0
GB_00015568,2023-07-03,10:24:00,9746,460,202.48,EUR,ATM,US-NY,tablet,0
GB_00015569,2023-07-03,10:27:00,6440,148,5.64,USD,POS,AU-SYD,tablet,0
GB_00015570,2023-07-03,10:30:00,2750,727,53.53,JPY,MOBILE,DE-BER,atm,0
GB_00015571,2023-07-03,10:33:00,8164,893,88.15,GBP,WIRE,DE-BER,desktop,0
GB_00015572,2023-07-03,10:36:00,5614,555,53.87,USD,MOBILE,US-CA,mobile,0
GB_00015573,2023-07-03,10:39:00,5944,916,40.6,EUR,POS,US-CA,mobile,0
GB_00015574,2023-07-03,10:42:00,4203,992,85.8,USD,MOBILE,US-NY,mobile,0
GB_00015575,2023-07-03,10:45:00,3971,360,33.95,USD,WIRE,US-CA,pos_terminal,0
GB_00015576,2023-07-03,10:48:00,5022,888,7.38,GBP,WIRE,DE-BER,tablet,0
GB_00015577,2023-07-03,10:51:00,1518,102,30.87,USD,MOBILE,JP-TOK,tablet,0
GB_00015578,2023-07-03,10:54:00,9737,403,43.05,EUR,POS,UK-LON,desktop,0
GB_00015579,2023-07-03,10:57:00,7348,241,34.43,GBP,POS,US-NY,atm,0
GB_00015580,2023-07-03,11:00:00,7502,618,1.83,GBP,ATM,UK-LON,tablet,0
GB_00015581,2023-07-03,11:03:00,1214,561,97.1,JPY,WIRE,US-CA,tablet,0
GB_00015582,2023-07-03,11:06:00,9967,205,200.99,EUR,MOBILE,JP-TOK,tablet,0
GB_00015583,2023-07-03,11:09:00,1511,155,13.43,JPY,ATM,UK-LON,pos_terminal,0
GB_00015584,2023-07-03,11:12:00,3856,797,59.2,EUR,ONLINE,US-CA,mobile,0
GB_00015585,2023-07-03,11:15:00,4047,214,7.18,USD,ONLINE,AU-SYD,atm,0
GB_00015586,2023-07-03,11:18:00,7451,544,19.07,USD,MOBILE,JP-TOK,desktop,0
GB_00015587,2023-07-03,11:21:00,9915,160,15.27,JPY,ONLINE,FR-PAR,atm,0
GB_00015588,2023-07-03,11:24:00,2988,298,34.76,EUR,ATM,UK-LON,pos_terminal,0
GB_00015589,2023-07-03,11:27:00,2292,831,35.68,EUR,POS,US-CA,pos_terminal,0
GB_00015590,2023-07-03,11:30:00,1459,522,107.69,EUR,ONLINE,FR-PAR,desktop,0
GB_00015591,2023-07-03,11:33:00,6640,520,26.66,USD,ONLINE,FR-PAR,pos_terminal,0
GB_00015592,2023-07-03,11:36:00,7983,379,14.22,JPY,ONLINE,US-CA,atm,0
GB_00015593,2023-07-03,11:39:00,4245,883,196.59,USD,POS,FR-PAR,atm,1
GB_00015594,2023-07-03,11:42:00,6662,457,183.73,JPY,POS,US-NY,desktop,0
GB_00015595,2023-07-03,11:45:00,8384,981,8.11,GBP,MOBILE,US-CA,atm,0
GB_00015596,2023-07-03,11:48:00,1995,917,15.12,EUR,ATM,FR-PAR,desktop,0
GB_00015597,2023-07-03,11:51:00,4292,455,35.07,USD,WIRE,UK-LON,desktop,0
GB_00015598,2023-07-03,11:54:00,2287,280,42.74,USD,ONLINE,AU-SYD,atm,0
GB_00015599,2023-07-03,11:57:00,9915,407,74.5,EUR,POS,US-NY,tablet,0
GB_00015600,2023-07-03,12:00:00,8865,284,6.43,EUR,ATM,AU-SYD,tablet,0
GB_00015601,2023-07-03,12:03:00,2861,393,49.31,JPY,ONLINE,JP-TOK,pos_terminal,0
GB_00015602,2023-07-03,12:06:00,6675,555,40.52,GBP,POS,FR-PAR,mobile,0
GB_00015603,2023-07-03,12:09:00,8044,714,13.69,USD,WIRE,US-NY,mobile,0
GB_00015604,2023-07-03,12:12:00,9032,284,6.38,EUR,ONLINE,JP-TOK,atm,1
GB_00015605,2023-07-03,12:15:00,9553,225,375.84,GBP,WIRE,JP-TOK,atm,0
GB_00015606,2023-07-03,12:18:00,6557,762,26.07,GBP,ONLINE,US-CA,desktop,0
GB_00015607,2023-07-03,12:21:00,9862,187,17.62,JPY,ONLINE,US-NY,pos_terminal,0
GB_00015608,2023-07-03,12:24:00,3045,796,17.47,USD,ATM,JP-TOK,pos_terminal,0
GB_00015609,2023-07-03,12:27:00,3889,362,44.74,JPY,ONLINE,JP-TOK,desktop,0
GB_00015610,2023-07-03,12:30:00,1878,242,57.9,GBP,WIRE,US-CA,mobile,0
GB_00015611,2023-07-03,12:33:00,7077,780,12.81,USD,MOBILE,US-NY,mobile,0
GB_00015612,2023-07-03,12:36:00,6752,590,37.31,GBP,MOBILE,US-NY,mobile,0
GB_00015613,2023-07-03,12:39:00,1660,969,29.76,JPY,ATM,US-NY,desktop,0
GB_00015614,2023-07-03,12:42:00,8668,260,28.52,USD,ATM,DE-BER,tablet,0
GB_00015615,2023-07-03,12:45:00,6728,255,10.59,EUR,ATM,JP-TOK,pos_terminal,0
GB_00015616,2023-07-03,12:48:00,6609,725,214.27,GBP,WIRE,FR-PAR,desktop,0
GB_00015617,2023-07-03,12:51:00,2767,957,42.21,EUR,WIRE,UK-LON,tablet,0
GB_00015618,2023-07-03,12:54:00,7736,277,8.3,GBP,MOBILE,DE-BER,tablet,0
GB_00015619,2023-07-03,12:57:00,6901,798,34.13,EUR,POS,AU-SYD,atm,0
GB_00015620,2023-07-03,13:00:00,8349,989,20.92,GBP,POS,UK-LON,tablet,0
GB_00015621,2023-07-03,13:03:00,6193,782,3.96,GBP,ONLINE,FR-PAR,atm,0
GB_00015622,2023-07-03,13:06:00,2807,191,26.67,USD,WIRE,US-CA,mobile,0
GB_00015623,2023-07-03,13:09:00,8397,513,13.45,JPY,WIRE,JP-TOK,tablet,0
GB_00015624,2023-07-03,13:12:00,9015,754,124.72,GBP,POS,US-CA,desktop,0
GB_00015625,2023-07-03,13:15:00,3724,767,16.5,GBP,ATM,JP-TOK,tablet,0
GB_00015626,2023-07-03,13:18:00,1475,533,50.35,EUR,ONLINE,US-NY,tablet,0
GB_00015627,2023-07-03,13:21:00,5487,226,64.83,GBP,POS,JP-TOK,atm,0
GB_00015628,2023-07-03,13:24:00,3565,805,137.47,USD,ATM,UK-LON,tablet,0
GB_00015629,2023-07-03,13:27:00,9609,360,59.03,USD,WIRE,FR-PAR,desktop,0
GB_00015630,2023-07-03,13:30:00,3685,822,3.51,USD,MOBILE,US-CA,desktop,0
GB_00015631,2023-07-03,13:33:00,1934,600,38.07,JPY,MOBILE,UK-LON,tablet,0
GB_00015632,2023-07-03,13:36:00,2258,104,102.63,EUR,MOBILE,DE-BER,pos_terminal,0
GB_00015633,2023-07-03,13:39:00,8172,220,61.66,JPY,ATM,FR-PAR,tablet,0
GB_00015634,2023-07-03,13:42:00,4715,591,36.03,JPY,ONLINE,JP-TOK,tablet,0
GB_00015635,2023-07-03,13:45:00,9049,470,2.37,JPY,ONLINE,US-CA,mobile,0
GB_00015636,2023-07-03,13:48:00,3404,709,65.65,GBP,ATM,DE-BER,desktop,0
GB_00015637,2023-07-03,13:51:00,7244,900,18.64,USD,ATM,US-NY,mobile,0
GB_00015638,2023-07-03,13:54:00,2291,540,50.94,JPY,ONLINE,AU-SYD,desktop,0
GB_00015639,2023-07-03,13:57:00,1069,651,10.54,GBP,MOBILE,DE-BER,pos_terminal,0
GB_00015640,2023-07-03,14:00:00,4621,631,89.63,GBP,WIRE,UK-LON,mobile,0
GB_00015641,2023-07-03,14:03:00,1212,661,134.31,USD,ONLINE,JP-TOK,tablet,0
GB_00015642,2023-07-03,14:06:00,4158,169,2.45,GBP,WIRE,JP-TOK,pos_terminal,0
GB_00015643,2023-07-03,14:09:00,7935,673,16.73,USD,ONLINE,DE-BER,desktop,0
GB_00015644,2023-07-03,14:12:00,7293,106,323.27,EUR,WIRE,JP-TOK,pos_terminal,0
GB_00015645,2023-07-03,14:15:00,9844,174,80.12,EUR,ONLINE,FR-PAR,pos_terminal,0
GB_00015646,2023-07-03,14:18:00,9825,420,31.53,JPY,WIRE,AU-SYD,pos_terminal,0
GB_00015647,2023-07-03,14:21:00,3174,254,21.68,JPY,MOBILE,FR-PAR,mobile,0
GB_00015648,2023-07-03,14:24:00,6822,167,69.03,USD,ONLINE,JP-TOK,atm,0
GB_00015649,2023-07-03,14:27:00,9802,264,6.73,JPY,MOBILE,US-CA,pos_terminal,0
GB_00015650,2023-07-03,14:30:00,4421,103,13.93,JPY,ONLINE,FR-PAR,atm,0
GB_00015651,2023-07-03,14:33:00,9630,589,43.1,GBP,WIRE,US-CA,desktop,1
GB_00015652,2023-07-03,14:36:00,2891,770,17.78,JPY,ONLINE,AU-SYD,tablet,0
GB_00015653,2023-07-03,14:39:00,9107,137,12.67,USD,WIRE,DE-BER,tablet,0
GB_00015654,2023-07-03,14:42:00,6452,890,60.92,GBP,MOBILE,US-NY,desktop,0
GB_00015655,2023-07-03,14:45:00,1003,852,161.32,USD,WIRE,US-CA,pos_terminal,0
GB_00015656,2023-07-03,14:48:00,1839,968,49.19,EUR,MOBILE,US-NY,tablet,0
GB_00015657,2023-07-03,14:51:00,2172,400,139.45,JPY,ONLINE,UK-LON,atm,0
GB_00015658,2023-07-03,14:54:00,8483,680,55.8,JPY,ONLINE,FR-PAR,desktop,0
GB_00015659,2023-07-03,14:57:00,7814,212,66.69,JPY,ONLINE,US-CA,desktop,0
GB_00015660,2023-07-03,15:00:00,1271,468,59.62,JPY,ATM,DE-BER,mobile,0
GB_00015661,2023-07-03,15:03:00,3297,727,5.82,GBP,WIRE,US-CA,mobile,0
GB_00015662,2023-07-03,15:06:00,1341,331,21.89,JPY,MOBILE,US-NY,mobile,0
GB_00015663,2023-07-03,15:09:00,7018,985,20.5,JPY,POS,FR-PAR,desktop,0
GB_00015664,2023-07-03,15:12:00,8244,616,94.61,JPY,ONLINE,US-NY,tablet,0
GB_00015665,2023-07-03,15:15:00,4588,509,87.91,GBP,ONLINE,DE-BER,mobile,0
GB_00015666,2023-07-03,15:18:00,3102,718,6.02,JPY,WIRE,DE-BER,mobile,0
GB_00015667,2023-07-03,15:21:00,8583,777,14.77,USD,WIRE,DE-BER,pos_terminal,0
GB_00015668,2023-07-03,15:24:00,1171,622,15.94,JPY,POS,AU-SYD,tablet,0
GB_00015669,2023-07-03,15:27:00,4686,353,74.36,EUR,MOBILE,US-CA,pos_terminal,0
GB_00015670,2023-07-03,15:30:00,2714,402,26.46,JPY,ONLINE,US-NY,atm,0
GB_00015671,2023-07-03,15:33:00,7909,176,22.27,JPY,MOBILE,FR-PAR,atm,0
GB_00015672,2023-07-03,15:36:00,2452,895,73.05,USD,ONLINE,FR-PAR,desktop,0
GB_00015673,2023-07-03,15:39:00,9602,844,11.26,USD,MOBILE,JP-TOK,pos_terminal,0
GB_00015674,2023-07-03,15:42:00,5598,865,14.89,GBP,ATM,DE-BER,desktop,0
GB_00015675,2023-07-03,15:45:00,8262,149,36.96,GBP,POS,UK-LON,mobile,0
GB_00015676,2023-07-03,15:48:00,6276,131,79.45,EUR,WIRE,US-CA,mobile,0
GB_00015677,2023-07-03,15:51:00,5543,427,21.45,GBP,POS,JP-TOK,pos_terminal,0
GB_00015678,2023-07-03,15:54:00,9976,449,22.16,USD,POS,US-NY,mobile,0
GB_00015679,2023-07-03,15:57:00,3199,687,38.18,JPY,MOBILE,UK-LON,desktop,0
GB_00015680,2023-07-03,16:00:00,1649,647,48.22,GBP,POS,AU-SYD,pos_terminal,0
GB_00015681,2023-07-03,16:03:00,7665,922,28.07,EUR,ATM,UK-LON,mobile,0
GB_00015682,2023-07-03,16:06:00,4632,855,46.95,EUR,WIRE,AU-SYD,tablet,0
GB_00015683,2023-07-03,16:09:00,4094,556,41.21,JPY,WIRE,UK-LON,atm,0
GB_00015684,2023-07-03,16:12:00,6967,388,61.37,USD,WIRE,US-NY,mobile,0
GB_00015685,2023-07-03,16:15:00,6427,545,24.79,GBP,ATM,AU-SYD,pos_terminal,0
GB_00015686,2023-07-03,16:18:00,2607,273,16.0,USD,ATM,FR-PAR,tablet,0
GB_00015687,2023-07-03,16:21:00,4848,671,32.4,EUR,ONLINE,US-CA,mobile,0
GB_00015688,2023-07-03,16:24:00,9014,457,24.48,JPY,ONLINE,UK-LON,pos_terminal,0
GB_00015689,2023-07-03,16:27:00,3390,377,6.55,EUR,ONLINE,US-CA,mobile,0
GB_00015690,2023-07-03,16:30:00,3109,395,27.94,JPY,POS,AU-SYD,tablet,0
GB_00015691,2023-07-03,16:33:00,4926,977,24.02,USD,ATM,AU-SYD,mobile,1
GB_00015692,2023-07-03,16:36:00,3363,300,8.51,USD,WIRE,DE-BER,pos_terminal,0
GB_00015693,2023-07-03,16:39:00,5325,795,108.87,EUR,ATM,US-NY,atm,0
GB_00015694,2023-07-03,16:42:00,7582,505,72.43,USD,POS,JP-TOK,mobile,0
GB_00015695,2023-07-03,16:45:00,8752,454,50.24,JPY,ATM,UK-LON,mobile,0
GB_00015696,2023-07-03,16:48:00,3534,534,23.73,USD,POS,FR-PAR,tablet,0
GB_00015697,2023-07-03,16:51:00,2892,498,28.18,USD,ATM,US-CA,tablet,0
GB_00015698,2023-07-03,16:54:00,4745,801,9.36,EUR,POS,AU-SYD,tablet,0
GB_00015699,2023-07-03,16:57:00,4936,891,8.04,EUR,POS,DE-BER,tablet,0
GB_00015700,2023-07-03,17:00:00,9940,485,13.86,GBP,POS,JP-TOK,desktop,0
GB_00015701,2023-07-03,17:03:00,7249,179,9.64,JPY,WIRE,AU-SYD,mobile,0
GB_00015702,2023-07-03,17:06:00,7313,602,40.79,EUR,ATM,US-CA,tablet,0
GB_00015703,2023-07-03,17:09:00,9962,426,156.09,USD,ONLINE,DE-BER,atm,0
GB_00015704,2023-07-03,17:12:00,5551,437,18.39,JPY,WIRE,UK-LON,pos_terminal,0
GB_00015705,2023-07-03,17:15:00,9324,917,28.82,EUR,POS,US-CA,mobile,0
GB_00015706,2023-07-03,17:18:00,5106,879,24.3,EUR,POS,AU-SYD,tablet,0
GB_00015707,2023-07-03,17:21:00,8449,376,27.81,USD,MOBILE,JP-TOK,desktop,0
GB_00015708,2023-07-03,17:24:00,8028,987,9.25,GBP,POS,AU-SYD,mobile,0
GB_00015709,2023-07-03,17:27:00,4178,202,23.57,EUR,ATM,US-NY,atm,0
GB_00015710,2023-07-03,17:30:00,5555,753,69.53,EUR,WIRE,US-NY,mobile,0
GB_00015711,2023-07-03,17:33:00,2334,555,18.01,JPY,ONLINE,DE-BER,mobile,0
GB_00015712,2023-07-03,17:36:00,2533,473,5.99,USD,WIRE,UK-LON,desktop,0
GB_00015713,2023-07-03,17:39:00,6934,795,76.2,USD,WIRE,US-CA,desktop,0
GB_00015714,2023-07-03,17:42:00,7734,146,33.85,GBP,WIRE,AU-SYD,atm,0
GB_00015715,2023-07-03,17:45:00,5394,307,72.7,USD,ATM,DE-BER,atm,0
GB_00015716,2023-07-03,17:48:00,7259,500,110.24,EUR,ATM,AU-SYD,mobile,0
GB_00015717,2023-07-03,17:51:00,3052,169,193.02,GBP,ONLINE,US-CA,pos_terminal,0
GB_00015718,2023-07-03,17:54:00,7900,119,155.56,JPY,WIRE,UK-LON,tablet,0
GB_00015719,2023-07-03,17:57:00,3261,139,25.0,JPY,ONLINE,US-NY,pos_terminal,0
GB_00015720,2023-07-03,18:00:00,7271,661,26.87,USD,POS,US-CA,tablet,0
GB_00015721,2023-07-03,18:03:00,1270,223,37.74,EUR,WIRE,US-CA,mobile,0
GB_00015722,2023-07-03,18:06:00,6304,435,111.5,JPY,ONLINE,US-CA,mobile,0
GB_00015723,2023-07-03,18:09:00,1726,126,23.79,EUR,WIRE,DE-BER,mobile,0
GB_00015724,2023-07-03,18:12:00,9083,912,62.09,GBP,MOBILE,DE-BER,mobile,0
GB_00015725,2023-07-03,18:15:00,2963,501,27.35,GBP,MOBILE,US-NY,pos_terminal,0
GB_00015726,2023-07-03,18:18:00,6037,931,84.25,JPY,MOBILE,AU-SYD,mobile,0
GB_00015727,2023-07-03,18:21:00,7872,861,36.44,EUR,POS,US-NY,pos_terminal,0
GB_00015728,2023-07-03,18:24:00,2409,334,33.27,EUR,MOBILE,DE-BER,pos_terminal,0
GB_00015729,2023-07-03,18:27:00,5402,118,47.83,GBP,ATM,US-NY,desktop,0
GB_00015730,2023-07-03,18:30:00,9974,863,139.31,USD,ATM,AU-SYD,tablet,0
GB_00015731,2023-07-03,18:33:00,2543,425,31.79,JPY,ATM,UK-LON,pos_terminal,0
GB_00015732,2023-07-03,18:36:00,1073,690,201.08,JPY,ATM,UK-LON,desktop,0
GB_00015733,2023-07-03,18:39:00,4756,777,24.1,GBP,ONLINE,FR-PAR,desktop,0
GB_00015734,2023-07-03,18:42:00,7040,262,79.61,GBP,MOBILE,JP-TOK,mobile,0
GB_00015735,2023-07-03,18:45:00,9208,816,39.04,JPY,POS,US-NY,tablet,0
GB_00015736,2023-07-03,18:48:00,2282,857,75.27,JPY,MOBILE,UK-LON,atm,0
GB_00015737,2023-07-03,18:51:00,3488,155,28.41,EUR,ATM,US-CA,desktop,0
GB_00015738,2023-07-03,18:54:00,4185,390,46.01,JPY,ATM,AU-SYD,desktop,0
GB_00015739,2023-07-03,18:57:00,5239,950,64.59,GBP,POS,JP-TOK,tablet,0
GB_00015740,2023-07-03,19:00:00,9104,845,155.95,GBP,WIRE,AU-SYD,desktop,0
GB_00015741,2023-07-03,19:03:00,2628,617,44.52,JPY,MOBILE,FR-PAR,atm,0
GB_00015742,2023-07-03,19:06:00,5023,801,7.0,GBP,POS,US-NY,mobile,0
GB_00015743,2023-07-03,19:09:00,1508,715,30.02,USD,MOBILE,US-NY,mobile,0
GB_00015744,2023-07-03,19:12:00,8247,515,18.34,USD,ONLINE,US-NY,pos_terminal,0
GB_00015745,2023-07-03,19:15:00,7352,861,41.33,USD,ATM,JP-TOK,atm,0
GB_00015746,2023-07-03,19:18:00,9722,593,37.45,JPY,ATM,FR-PAR,pos_terminal,0
GB_00015747,2023-07-03,19:21:00,4811,921,5.34,USD,ATM,US-NY,tablet,0
GB_00015748,2023-07-03,19:24:00,7695,324,91.56,GBP,MOBILE,US-CA,atm,0
GB_00015749,2023-07-03,19:27:00,1428,742,88.99,GBP,MOBILE,AU-SYD,pos_terminal,0
GB_00015750,2023-07-03,19:30:00,6351,346,99.92,JPY,POS,US-NY,mobile,0
GB_00015751,2023-07-03,19:33:00,4724,889,5.15,USD,POS,US-NY,mobile,0
GB_00015752,2023-07-03,19:36:00,5624,920,3.42,USD,MOBILE,AU-SYD,tablet,0
GB_00015753,2023-07-03,19:39:00,8576,962,24.49,GBP,MOBILE,US-NY,pos_terminal,0
GB_00015754,2023-07-03,19:42:00,3506,599,46.94,JPY,ATM,US-NY,desktop,0
GB_00015755,2023-07-03,19:45:00,1271,906,95.44,EUR,MOBILE,DE-BER,tablet,0
GB_00015756,2023-07-03,19:48:00,7817,676,76.63,GBP,POS,US-CA,desktop,1
GB_00015757,2023-07-03,19:51:00,1409,129,27.0,JPY,MOBILE,UK-LON,tablet,0
GB_00015758,2023-07-03,19:54:00,6941,688,7.12,JPY,ATM,FR-PAR,pos_terminal,0
GB_00015759,2023-07-03,19:57:00,9101,225,31.86,EUR,ATM,FR-PAR,tablet,0
GB_00015760,2023-07-03,20:00:00,1116,464,9.41,GBP,POS,DE-BER,atm,0
GB_00015761,2023-07-03,20:03:00,3437,951,35.72,JPY,POS,US-CA,mobile,0
GB_00015762,2023-07-03,20:06:00,5681,322,3.04,USD,ATM,JP-TOK,pos_terminal,0
GB_00015763,2023-07-03,20:09:00,7810,727,361.06,EUR,POS,UK-LON,atm,0
GB_00015764,2023-07-03,20:12:00,2682,120,60.18,GBP,ATM,UK-LON,mobile,0
GB_00015765,2023-07-03,20:15:00,2356,507,60.01,EUR,ONLINE,JP-TOK,mobile,0
GB_00015766,2023-07-03,20:18:00,1613,469,40.84,GBP,POS,FR-PAR,pos_terminal,0
GB_00015767,2023-07-03,20:21:00,5809,115,3.36,GBP,ONLINE,US-NY,pos_terminal,0
GB_00015768,2023-07-03,20:24:00,6237,941,97.88,JPY,ATM,JP-TOK,desktop,0
GB_00015769,2023-07-03,20:27:00,3169,686,2.94,USD,ONLINE,US-CA,atm,0
GB_00015770,2023-07-03,20:30:00,4477,997,25.73,EUR,POS,DE-BER,atm,0
GB_00015771,2023-07-03,20:33:00,7203,314,7.65,JPY,ATM,US-NY,desktop,0
GB_00015772,2023-07-03,20:36:00,1141,158,91.77,USD,ONLINE,FR-PAR,atm,0
GB_00015773,2023-07-03,20:39:00,9979,771,26.24,EUR,MOBILE,DE-BER,tablet,0
GB_00015774,2023-07-03,20:42:00,7907,648,24.28,GBP,POS,JP-TOK,desktop,0
GB_00015775,2023-07-03,20:45:00,1196,684,106.66,EUR,ATM,FR-PAR,pos_terminal,0
GB_00015776,2023-07-03,20:48:00,4772,904,179.72,EUR,POS,UK-LON,tablet,0
GB_00015777,2023-07-03,20:51:00,4143,562,25.13,GBP,ONLINE,DE-BER,pos_terminal,0
GB_00015778,2023-07-03,20:54:00,3890,926,14.76,EUR,ATM,US-NY,tablet,0
GB_00015779,2023-07-03,20:57:00,5513,330,6.25,EUR,ONLINE,AU-SYD,pos_terminal,0
GB_00015780,2023-07-03,21:00:00,3169,295,56.36,GBP,ONLINE,AU-SYD,mobile,0
GB_00015781,2023-07-03,21:03:00,1810,788,52.38,JPY,ATM,UK-LON,desktop,0
GB_00015782,2023-07-03,21:06:00,6285,639,33.53,GBP,MOBILE,US-CA,pos_terminal,0
GB_00015783,2023-07-03,21:09:00,9328,632,276.22,GBP,ONLINE,JP-TOK,tablet,0
GB_00015784,2023-07-03,21:12:00,6488,271,16.51,EUR,WIRE,JP-TOK,pos_terminal,0
GB_00015785,2023-07-03,21:15:00,8751,764,19.67,JPY,ONLINE,DE-BER,desktop,0
GB_00015786,2023-07-03,21:18:00,4428,811,9.7,GBP,MOBILE,AU-SYD,desktop,0
GB_00015787,2023-07-03,21:21:00,3170,515,11.82,GBP,MOBILE,FR-PAR,mobile,0
GB_00015788,2023-07-03,21:24:00,6611,560,57.07,GBP,WIRE,US-CA,mobile,0
GB_00015789,2023-07-03,21:27:00,9165,971,25.32,EUR,WIRE,DE-BER,mobile,0
GB_00015790,2023-07-03,21:30:00,4571,757,3.74,GBP,ONLINE,US-NY,atm,0
GB_00015791,2023-07-03,21:33:00,3046,259,36.98,USD,MOBILE,US-CA,desktop,1
GB_00015792,2023-07-03,21:36:00,6144,147,6.68,GBP,POS,US-NY,desktop,0
GB_00015793,2023-07-03,21:39:00,8774,686,57.54,JPY,ATM,US-CA,desktop,0
GB_00015794,2023-07-03,21:42:00,1332,384,47.77,EUR,ONLINE,FR-PAR,desktop,0
GB_00015795,2023-07-03,21:45:00,1850,518,22.62,EUR,ONLINE,FR-PAR,pos_terminal,0
GB_00015796,2023-07-03,21:48:00,7957,686,16.88,USD,ONLINE,AU-SYD,tablet,0
GB_00015797,2023-07-03,21:51:00,8508,973,15.7,JPY,POS,UK-LON,atm,0
GB_00015798,2023-07-03,21:54:00,7560,641,118.29,EUR,WIRE,UK-LON,tablet,0
GB_00015799,2023-07-03,21:57:00,8580,418,42.94,GBP,ONLINE,US-CA,desktop,0
GB_00015800,2023-07-03,22:00:00,4609,187,5.62,USD,POS,FR-PAR,desktop,0
GB_00015801,2023-07-03,22:03:00,7796,150,45.51,EUR,MOBILE,JP-TOK,pos_terminal,1
GB_00015802,2023-07-03,22:06:00,7912,102,15.36,EUR,ATM,US-CA,desktop,0
GB_00015803,2023-07-03,22:09:00,8008,931,61.78,EUR,WIRE,US-NY,mobile,0
GB_00015804,2023-07-03,22:12:00,3044,225,231.0,JPY,ATM,AU-SYD,tablet,0
GB_00015805,2023-07-03,22:15:00,2266,701,69.34,USD,ONLINE,JP-TOK,desktop,0
