transaction_id,timestamp,from_account,to_account,amount,transaction_type,is_fraud,is_flagged_fraud
TXN_00010599,2023-02-06 19:15:00,85787,94975,358.11,CASH_IN,0,0
TXN_00010600,2023-02-06 19:20:00,11295,97205,509.72,DEBIT,0,0
TXN_00010601,2023-02-06 19:25:00,80443,46407,39.01,CASH_IN,0,0
TXN_00010602,2023-02-06 19:30:00,97616,13646,47.54,PAYMENT,0,0
TXN_00010603,2023-02-06 19:35:00,95138,91919,446.05,TRANSFER,0,0
TXN_00010604,2023-02-06 19:40:00,80471,11019,3155.94,TRANSFER,0,0
TXN_00010605,2023-02-06 19:45:00,59214,95144,281.09,CASH_IN,0,0
TXN_00010606,2023-02-06 19:50:00,37393,52901,35.75,TRANSFER,0,0
TXN_00010607,2023-02-06 19:55:00,96351,64467,54.98,TRANSFER,0,0
TXN_00010608,2023-02-06 20:00:00,58325,17337,1047.7,CASH_IN,0,0
TXN_00010609,2023-02-06 20:05:00,50826,74001,552.08,DEBIT,0,0
TXN_00010610,2023-02-06 20:10:00,82586,22491,28.87,PAYMENT,0,0
TXN_00010611,2023-02-06 20:15:00,29320,36695,57.05,PAYMENT,0,0
TXN_00010612,2023-02-06 20:20:00,43993,34734,97.61,DEBIT,0,0
TXN_00010613,2023-02-06 20:25:00,40024,59183,198.29,TRANSFER,0,0
TXN_00010614,2023-02-06 20:30:00,92047,30463,335.51,DEBIT,0,0
TXN_00010615,2023-02-06 20:35:00,51565,68827,10.72,CASH_IN,0,0
TXN_00010616,2023-02-06 20:40:00,83973,91110,30.85,CASH_IN,0,0
TXN_00010617,2023-02-06 20:45:00,63660,57430,28.31,PAYMENT,0,0
TXN_00010618,2023-02-06 20:50:00,96334,55759,572.11,TRANSFER,0,0
TXN_00010619,2023-02-06 20:55:00,50006,29447,217.87,PAYMENT,0,0
TXN_00010620,2023-02-06 21:00:00,67819,19006,25.15,CASH_IN,0,0
TXN_00010621,2023-02-06 21:05:00,33589,46787,5.0,CASH_OUT,0,0
TXN_00010622,2023-02-06 21:10:00,23074,35341,99.11,PAYMENT,0,0
TXN_00010623,2023-02-06 21:15:00,22844,19951,518.41,PAYMENT,0,0
TXN_00010624,2023-02-06 21:20:00,70292,19212,108.37,CASH_OUT,0,0
TXN_00010625,2023-02-06 21:25:00,78115,50613,1092.74,DEBIT,0,0
TXN_00010626,2023-02-06 21:30:00,86831,49908,1134.31,PAYMENT,0,0
TXN_00010627,2023-02-06 21:35:00,93139,63306,660.19,CASH_OUT,0,0
TXN_00010628,2023-02-06 21:40:00,73138,99110,128.3,DEBIT,0,0
TXN_00010629,2023-02-06 21:45:00,80701,16268,28.42,DEBIT,0,0
TXN_00010630,2023-02-06 21:50:00,13201,50279,16.89,DEBIT,0,0
TXN_00010631,2023-02-06 21:55:00,51972,79558,135.75,DEBIT,0,0
TXN_00010632,2023-02-06 22:00:00,63240,39860,596.12,PAYMENT,0,0
TXN_00010633,2023-02-06 22:05:00,29076,64544,154.96,PAYMENT,0,0
TXN_00010634,2023-02-06 22:10:00,34886,28339,280.75,CASH_OUT,0,0
TXN_00010635,2023-02-06 22:15:00,44726,73988,2390.68,DEBIT,0,0
TXN_00010636,2023-02-06 22:20:00,13076,69379,35.33,CASH_OUT,0,0
TXN_00010637,2023-02-06 22:25:00,49851,23090,866.65,TRANSFER,0,0
TXN_00010638,2023-02-06 22:30:00,69896,42508,23.07,CASH_IN,0,0
TXN_00010639,2023-02-06 22:35:00,58355,55982,207.24,TRANSFER,0,0
TXN_00010640,2023-02-06 22:40:00,17369,22101,148.14,TRANSFER,0,0
TXN_00010641,2023-02-06 22:45:00,96599,11447,353.15,CASH_OUT,0,0
TXN_00010642,2023-02-06 22:50:00,57999,10462,371.15,CASH_OUT,0,0
TXN_00010643,2023-02-06 22:55:00,54734,77485,113.13,DEBIT,0,0
TXN_00010644,2023-02-06 23:00:00,96001,99037,455.2,CASH_OUT,0,0
TXN_00010645,2023-02-06 23:05:00,45669,77120,40.94,CASH_IN,0,0
TXN_00010646,2023-02-06 23:10:00,82430,17014,983.99,DEBIT,0,0
TXN_00010647,2023-02-06 23:15:00,77720,59990,952.68,CASH_IN,0,0
TXN_00010648,2023-02-06 23:20:00,93360,84319,380.74,TRANSFER,0,0
TXN_00010649,2023-02-06 23:25:00,27740,92966,202.15,CASH_OUT,0,0
TXN_00010650,2023-02-06 23:30:00,47158,20300,937.97,CASH_IN,0,0
TXN_00010651,2023-02-06 23:35:00,25609,86742,3.25,PAYMENT,0,0
TXN_00010652,2023-02-06 23:40:00,99331,41465,240.92,CASH_OUT,0,0
TXN_00010653,2023-02-06 23:45:00,15984,81416,107.18,CASH_OUT,0,0
TXN_00010654,2023-02-06 23:50:00,94990,63954,28.37,PAYMENT,0,0
TXN_00010655,2023-02-06 23:55:00,53533,44267,7804.04,CASH_IN,0,0
TXN_00010656,2023-02-07 00:00:00,89484,62799,1912.68,TRANSFER,0,0
TXN_00010657,2023-02-07 00:05:00,47314,69280,138.27,PAYMENT,0,0
TXN_00010658,2023-02-07 00:10:00,29978,94691,438.97,TRANSFER,0,0
TXN_00010659,2023-02-07 00:15:00,73640,25958,572.3,DEBIT,0,0
TXN_00010660,2023-02-07 00:20:00,78223,65297,49.54,DEBIT,0,0
TXN_00010661,2023-02-07 00:25:00,70793,61630,90.43,CASH_OUT,0,0
TXN_00010662,2023-02-07 00:30:00,54175,68294,1065.03,CASH_IN,0,0
TXN_00010663,2023-02-07 00:35:00,46205,25878,226.33,CASH_OUT,0,0
TXN_00010664,2023-02-07 00:40:00,68487,98352,221.15,TRANSFER,0,0
TXN_00010665,2023-02-07 00:45:00,26066,85433,77.38,PAYMENT,0,0
TXN_00010666,2023-02-07 00:50:00,21139,62939,26.62,CASH_OUT,0,0
TXN_00010667,2023-02-07 00:55:00,76589,86308,213.82,CASH_OUT,0,0
TXN_00010668,2023-02-07 01:00:00,27366,94237,49.44,PAYMENT,0,0
TXN_00010669,2023-02-07 01:05:00,93872,31900,214.57,TRANSFER,0,0
TXN_00010670,2023-02-07 01:10:00,35644,72718,18.01,CASH_IN,0,0
TXN_00010671,2023-02-07 01:15:00,40162,14201,15.06,CASH_IN,0,0
TXN_00010672,2023-02-07 01:20:00,32090,43988,1849.73,CASH_IN,0,0
TXN_00010673,2023-02-07 01:25:00,99263,10235,222.73,CASH_IN,0,0
TXN_00010674,2023-02-07 01:30:00,21861,75535,555.54,CASH_IN,0,0
TXN_00010675,2023-02-07 01:35:00,22283,71274,42.89,CASH_OUT,0,0
TXN_00010676,2023-02-07 01:40:00,90017,31813,151.04,PAYMENT,0,0
TXN_00010677,2023-02-07 01:45:00,38355,60018,158.68,TRANSFER,0,0
TXN_00010678,2023-02-07 01:50:00,70038,28791,36.25,CASH_IN,0,0
TXN_00010679,2023-02-07 01:55:00,62015,49953,12425.46,DEBIT,0,0
TXN_00010680,2023-02-07 02:00:00,44769,98820,4.44,CASH_IN,0,0
TXN_00010681,2023-02-07 02:05:00,37736,44762,220.92,TRANSFER,0,0
TXN_00010682,2023-02-07 02:10:00,67034,22286,25.16,CASH_OUT,0,0
TXN_00010683,2023-02-07 02:15:00,96161,30203,89.94,CASH_OUT,0,0
TXN_00010684,2023-02-07 02:20:00,41396,42474,343.88,TRANSFER,0,0
TXN_00010685,2023-02-07 02:25:00,98495,94288,8.08,DEBIT,0,0
TXN_00010686,2023-02-07 02:30:00,92279,45259,23.07,TRANSFER,0,0
TXN_00010687,2023-02-07 02:35:00,49858,53178,133.54,CASH_IN,0,0
TXN_00010688,2023-02-07 02:40:00,41938,20722,648.92,CASH_IN,0,0
TXN_00010689,2023-02-07 02:45:00,91919,70144,41.5,CASH_IN,0,0
TXN_00010690,2023-02-07 02:50:00,39364,30268,113.21,DEBIT,0,0
TXN_00010691,2023-02-07 02:55:00,82236,87151,2362.3,TRANSFER,0,0
TXN_00010692,2023-02-07 03:00:00,59045,83826,1913.89,TRANSFER,0,0
TXN_00010693,2023-02-07 03:05:00,70125,19572,1032.23,DEBIT,0,0
TXN_00010694,2023-02-07 03:10:00,91758,27241,36.72,DEBIT,0,0
TXN_00010695,2023-02-07 03:15:00,44060,97564,7.69,CASH_OUT,0,0
TXN_00010696,2023-02-07 03:20:00,25795,97354,354.25,DEBIT,0,0
TXN_00010697,2023-02-07 03:25:00,64642,13264,106.87,PAYMENT,0,0
TXN_00010698,2023-02-07 03:30:00,29771,70017,100.32,DEBIT,0,0
TXN_00010699,2023-02-07 03:35:00,51137,61445,39.29,TRANSFER,0,0
TXN_00010700,2023-02-07 03:40:00,40973,61011,33.17,TRANSFER,0,0
TXN_00010701,2023-02-07 03:45:00,44365,16616,424.54,PAYMENT,0,0
TXN_00010702,2023-02-07 03:50:00,52999,97746,69.96,CASH_OUT,0,0
TXN_00010703,2023-02-07 03:55:00,68781,90281,136.09,CASH_OUT,0,0
TXN_00010704,2023-02-07 04:00:00,54507,35379,29.06,CASH_IN,0,0
TXN_00010705,2023-02-07 04:05:00,30397,52919,633.71,CASH_OUT,0,0
TXN_00010706,2023-02-07 04:10:00,26485,60372,31.16,CASH_IN,1,0
TXN_00010707,2023-02-07 04:15:00,18571,64490,49.76,CASH_IN,0,0
TXN_00010708,2023-02-07 04:20:00,71154,75947,95.45,CASH_IN,0,0
TXN_00010709,2023-02-07 04:25:00,11335,71423,25.37,CASH_IN,0,0
TXN_00010710,2023-02-07 04:30:00,93613,62226,608.57,DEBIT,0,0
TXN_00010711,2023-02-07 04:35:00,81409,26890,23.21,PAYMENT,0,0
TXN_00010712,2023-02-07 04:40:00,46459,42355,32.9,CASH_OUT,0,0
TXN_00010713,2023-02-07 04:45:00,89039,30004,59.62,PAYMENT,0,0
TXN_00010714,2023-02-07 04:50:00,51805,45642,8.74,TRANSFER,0,0
TXN_00010715,2023-02-07 04:55:00,69845,49441,621.34,CASH_OUT,0,0
TXN_00010716,2023-02-07 05:00:00,87418,50498,2246.83,CASH_OUT,0,0
TXN_00010717,2023-02-07 05:05:00,58567,31323,475.32,CASH_OUT,0,0
TXN_00010718,2023-02-07 05:10:00,83610,70161,139.02,TRANSFER,0,0
TXN_00010719,2023-02-07 05:15:00,33658,61918,315.8,PAYMENT,0,0
TXN_00010720,2023-02-07 05:20:00,58168,18495,437.17,DEBIT,0,0
TXN_00010721,2023-02-07 05:25:00,59989,38423,268.37,TRANSFER,0,0
TXN_00010722,2023-02-07 05:30:00,57279,35128,94.08,PAYMENT,0,0
TXN_00010723,2023-02-07 05:35:00,47908,74759,144.19,DEBIT,0,0
TXN_00010724,2023-02-07 05:40:00,87560,53728,200.07,PAYMENT,0,0
TXN_00010725,2023-02-07 05:45:00,38026,13977,286.12,TRANSFER,0,0
TXN_00010726,2023-02-07 05:50:00,91901,90929,25.23,TRANSFER,0,0
TXN_00010727,2023-02-07 05:55:00,69074,44744,133.71,PAYMENT,0,0
TXN_00010728,2023-02-07 06:00:00,82230,55755,8.99,PAYMENT,0,0
TXN_00010729,2023-02-07 06:05:00,99320,77761,102.34,CASH_OUT,0,0
TXN_00010730,2023-02-07 06:10:00,55526,89482,12.05,CASH_OUT,0,0
TXN_00010731,2023-02-07 06:15:00,22800,70953,62.54,DEBIT,0,0
TXN_00010732,2023-02-07 06:20:00,30721,17935,76.02,CASH_IN,0,0
TXN_00010733,2023-02-07 06:25:00,70672,43556,2183.16,TRANSFER,0,0
TXN_00010734,2023-02-07 06:30:00,32752,80891,36.48,CASH_IN,0,0
TXN_00010735,2023-02-07 06:35:00,49333,43290,471.55,TRANSFER,0,0
TXN_00010736,2023-02-07 06:40:00,19897,85708,666.53,DEBIT,0,0
TXN_00010737,2023-02-07 06:45:00,96146,91209,182.84,CASH_OUT,0,0
TXN_00010738,2023-02-07 06:50:00,16692,25690,1296.86,CASH_OUT,0,0
TXN_00010739,2023-02-07 06:55:00,68812,96284,8.74,PAYMENT,0,0
TXN_00010740,2023-02-07 07:00:00,62853,13096,166.15,CASH_OUT,0,0
TXN_00010741,2023-02-07 07:05:00,29508,72513,79.17,TRANSFER,0,0
TXN_00010742,2023-02-07 07:10:00,50832,15888,15.95,DEBIT,0,0
TXN_00010743,2023-02-07 07:15:00,37750,79046,3036.04,CASH_OUT,0,0
TXN_00010744,2023-02-07 07:20:00,61026,72910,163.83,TRANSFER,0,0
TXN_00010745,2023-02-07 07:25:00,83075,48190,277.42,CASH_IN,0,0
TXN_00010746,2023-02-07 07:30:00,79156,15908,22.94,CASH_IN,0,0
TXN_00010747,2023-02-07 07:35:00,95328,85443,633.21,TRANSFER,0,0
TXN_00010748,2023-02-07 07:40:00,89523,24145,174.56,DEBIT,0,0
TXN_00010749,2023-02-07 07:45:00,62759,40017,22.83,PAYMENT,0,0
TXN_00010750,2023-02-07 07:50:00,63504,43362,377.84,PAYMENT,0,0
TXN_00010751,2023-02-07 07:55:00,32701,85114,683.05,TRANSFER,0,0
TXN_00010752,2023-02-07 08:00:00,78859,11298,262.85,CASH_IN,0,0
TXN_00010753,2023-02-07 08:05:00,73412,78690,30.57,CASH_IN,0,1
TXN_00010754,2023-02-07 08:10:00,38409,29006,742.58,CASH_OUT,0,0
TXN_00010755,2023-02-07 08:15:00,10495,52622,68.66,PAYMENT,0,0
TXN_00010756,2023-02-07 08:20:00,73841,76476,15.64,DEBIT,0,0
TXN_00010757,2023-02-07 08:25:00,60088,13106,436.64,TRANSFER,0,0
TXN_00010758,2023-02-07 08:30:00,18879,91772,336.53,CASH_IN,0,0
TXN_00010759,2023-02-07 08:35:00,36442,73826,66.84,PAYMENT,0,0
TXN_00010760,2023-02-07 08:40:00,90192,16913,1596.01,CASH_OUT,0,0
TXN_00010761,2023-02-07 08:45:00,12889,20158,6.09,CASH_OUT,0,0
TXN_00010762,2023-02-07 08:50:00,93339,18613,594.87,CASH_OUT,0,0
TXN_00010763,2023-02-07 08:55:00,29152,55188,679.36,CASH_OUT,0,0
TXN_00010764,2023-02-07 09:00:00,98082,40883,468.34,CASH_OUT,0,0
TXN_00010765,2023-02-07 09:05:00,97855,33467,79.69,CASH_OUT,0,0
TXN_00010766,2023-02-07 09:10:00,75130,81086,52.73,CASH_IN,0,0
TXN_00010767,2023-02-07 09:15:00,55227,36322,829.53,DEBIT,0,0
TXN_00010768,2023-02-07 09:20:00,97348,32572,5.73,DEBIT,0,0
TXN_00010769,2023-02-07 09:25:00,36534,71929,2079.26,CASH_OUT,0,0
TXN_00010770,2023-02-07 09:30:00,65739,21909,1367.58,CASH_OUT,0,0
TXN_00010771,2023-02-07 09:35:00,70691,38041,492.51,CASH_IN,0,0
TXN_00010772,2023-02-07 09:40:00,25817,58351,228.44,PAYMENT,0,0
TXN_00010773,2023-02-07 09:45:00,82048,77828,54.62,TRANSFER,0,0
TXN_00010774,2023-02-07 09:50:00,89929,35858,869.08,TRANSFER,0,0
TXN_00010775,2023-02-07 09:55:00,44414,89223,116.75,PAYMENT,0,0
TXN_00010776,2023-02-07 10:00:00,89311,37477,92.26,TRANSFER,0,0
TXN_00010777,2023-02-07 10:05:00,71154,87583,456.87,CASH_IN,0,0
TXN_00010778,2023-02-07 10:10:00,43866,33274,17.06,TRANSFER,0,0
TXN_00010779,2023-02-07 10:15:00,36837,91756,111.72,CASH_IN,0,0
TXN_00010780,2023-02-07 10:20:00,53392,77945,288.04,PAYMENT,0,0
TXN_00010781,2023-02-07 10:25:00,94987,87299,1191.25,TRANSFER,0,0
TXN_00010782,2023-02-07 10:30:00,21182,47557,10.64,DEBIT,0,0
TXN_00010783,2023-02-07 10:35:00,73585,83016,311.82,DEBIT,0,0
TXN_00010784,2023-02-07 10:40:00,79116,81004,30.87,CASH_IN,0,0
TXN_00010785,2023-02-07 10:45:00,32078,71498,5472.7,CASH_OUT,0,0
TXN_00010786,2023-02-07 10:50:00,53305,16710,719.99,TRANSFER,0,0
TXN_00010787,2023-02-07 10:55:00,82826,76525,356.25,TRANSFER,1,0
TXN_00010788,2023-02-07 11:00:00,56207,33438,82.56,TRANSFER,0,0
TXN_00010789,2023-02-07 11:05:00,20265,78564,121.5,CASH_OUT,0,0
TXN_00010790,2023-02-07 11:10:00,69859,55859,145.72,TRANSFER,0,0
TXN_00010791,2023-02-07 11:15:00,96292,46454,279.7,CASH_OUT,0,0
TXN_00010792,2023-02-07 11:20:00,90612,10343,201.44,CASH_OUT,0,0
TXN_00010793,2023-02-07 11:25:00,31723,36253,13.87,CASH_IN,0,0
TXN_00010794,2023-02-07 11:30:00,83487,18036,102.03,CASH_OUT,0,1
TXN_00010795,2023-02-07 11:35:00,79438,81880,119.38,PAYMENT,0,0
TXN_00010796,2023-02-07 11:40:00,64506,10285,349.27,TRANSFER,0,0
TXN_00010797,2023-02-07 11:45:00,30028,53883,177.64,CASH_IN,0,0
TXN_00010798,2023-02-07 11:50:00,85967,49730,1907.4,CASH_OUT,0,0
TXN_00010799,2023-02-07 11:55:00,95066,33402,177.53,TRANSFER,0,0
TXN_00010800,2023-02-07 12:00:00,24510,64257,999.41,PAYMENT,0,0
TXN_00010801,2023-02-07 12:05:00,38127,56876,111.69,TRANSFER,0,0
TXN_00010802,2023-02-07 12:10:00,51754,17806,3383.16,CASH_OUT,0,0
TXN_00010803,2023-02-07 12:15:00,29779,41769,1698.08,TRANSFER,0,0
TXN_00010804,2023-02-07 12:20:00,82662,64602,152.22,CASH_IN,0,0
TXN_00010805,2023-02-07 12:25:00,84059,91493,312.52,PAYMENT,0,0
TXN_00010806,2023-02-07 12:30:00,32952,87877,166.08,PAYMENT,0,0
TXN_00010807,2023-02-07 12:35:00,47619,94326,441.9,TRANSFER,0,0
TXN_00010808,2023-02-07 12:40:00,11896,74455,74.92,CASH_OUT,0,0
TXN_00010809,2023-02-07 12:45:00,43735,10877,2553.93,TRANSFER,0,0
TXN_00010810,2023-02-07 12:50:00,41467,16095,274.1,DEBIT,0,0
TXN_00010811,2023-02-07 12:55:00,39682,99230,44.11,CASH_IN,0,0
TXN_00010812,2023-02-07 13:00:00,50977,32906,140.87,TRANSFER,0,0
TXN_00010813,2023-02-07 13:05:00,54817,45895,1060.83,DEBIT,0,0
TXN_00010814,2023-02-07 13:10:00,90870,76799,211.93,DEBIT,0,0
TXN_00010815,2023-02-07 13:15:00,17641,91040,153.99,TRANSFER,0,0
TXN_00010816,2023-02-07 13:20:00,67461,31918,19.19,DEBIT,0,0
TXN_00010817,2023-02-07 13:25:00,62372,94481,56.67,CASH_IN,0,0
TXN_00010818,2023-02-07 13:30:00,67213,79574,240.18,CASH_OUT,0,0
TXN_00010819,2023-02-07 13:35:00,73799,24110,1171.87,TRANSFER,0,0
TXN_00010820,2023-02-07 13:40:00,90426,33686,200.71,TRANSFER,0,0
TXN_00010821,2023-02-07 13:45:00,75912,75846,77.46,CASH_IN,0,0
TXN_00010822,2023-02-07 13:50:00,24074,60099,291.99,DEBIT,0,0
TXN_00010823,2023-02-07 13:55:00,92218,53244,118.42,CASH_IN,0,0
TXN_00010824,2023-02-07 14:00:00,11058,19656,267.62,PAYMENT,0,0
TXN_00010825,2023-02-07 14:05:00,35524,57681,101.08,TRANSFER,0,0
TXN_00010826,2023-02-07 14:10:00,85564,47346,49.67,TRANSFER,0,0
TXN_00010827,2023-02-07 14:15:00,73218,41705,18.96,TRANSFER,0,0
TXN_00010828,2023-02-07 14:20:00,31681,80084,335.16,CASH_OUT,0,0
TXN_00010829,2023-02-07 14:25:00,84994,35060,634.07,CASH_OUT,0,0
TXN_00010830,2023-02-07 14:30:00,53240,61216,2206.25,PAYMENT,0,0
TXN_00010831,2023-02-07 14:35:00,25228,16814,275.54,PAYMENT,0,0
TXN_00010832,2023-02-07 14:40:00,98439,71712,254.91,TRANSFER,0,0
TXN_00010833,2023-02-07 14:45:00,70481,56748,1155.79,CASH_OUT,0,0
TXN_00010834,2023-02-07 14:50:00,15491,59107,36.91,CASH_OUT,0,0
TXN_00010835,2023-02-07 14:55:00,20222,62676,1141.47,CASH_IN,0,0
TXN_00010836,2023-02-07 15:00:00,14358,88826,247.71,CASH_IN,0,0
TXN_00010837,2023-02-07 15:05:00,99768,94466,58.58,DEBIT,0,0
TXN_00010838,2023-02-07 15:10:00,15825,70172,390.34,DEBIT,1,0
TXN_00010839,2023-02-07 15:15:00,42714,15481,783.01,CASH_OUT,0,0
TXN_00010840,2023-02-07 15:20:00,23856,98799,67.9,TRANSFER,0,0
TXN_00010841,2023-02-07 15:25:00,34869,99423,64.94,DEBIT,0,0
TXN_00010842,2023-02-07 15:30:00,61287,15796,263.92,PAYMENT,0,0
TXN_00010843,2023-02-07 15:35:00,20018,99877,17.14,PAYMENT,0,0
TXN_00010844,2023-02-07 15:40:00,72213,72130,58.09,CASH_OUT,0,0
TXN_00010845,2023-02-07 15:45:00,68686,10114,18.84,CASH_IN,0,0
TXN_00010846,2023-02-07 15:50:00,84881,54049,40.29,TRANSFER,0,0
TXN_00010847,2023-02-07 15:55:00,25801,46546,475.55,PAYMENT,0,0
TXN_00010848,2023-02-07 16:00:00,13239,27868,577.97,TRANSFER,0,0
TXN_00010849,2023-02-07 16:05:00,12274,81790,248.46,PAYMENT,0,0
TXN_00010850,2023-02-07 16:10:00,29407,76494,135.19,CASH_OUT,0,0
TXN_00010851,2023-02-07 16:15:00,30626,30992,56.37,CASH_OUT,0,0
TXN_00010852,2023-02-07 16:20:00,70348,12465,881.28,CASH_OUT,0,0
TXN_00010853,2023-02-07 16:25:00,73086,57884,53.72,CASH_IN,0,0
TXN_00010854,2023-02-07 16:30:00,32639,37699,21.4,CASH_IN,0,0
TXN_00010855,2023-02-07 16:35:00,55821,27942,224.25,TRANSFER,0,0
TXN_00010856,2023-02-07 16:40:00,59981,81255,163.6,CASH_OUT,0,0
TXN_00010857,2023-02-07 16:45:00,44503,98258,20.23,PAYMENT,0,0
TXN_00010858,2023-02-07 16:50:00,65415,92581,386.58,DEBIT,0,0
TXN_00010859,2023-02-07 16:55:00,74150,32419,310.08,PAYMENT,0,0
TXN_00010860,2023-02-07 17:00:00,18869,85675,15.59,PAYMENT,0,0
TXN_00010861,2023-02-07 17:05:00,19432,37484,371.64,PAYMENT,0,0
TXN_00010862,2023-02-07 17:10:00,69869,48014,1933.19,CASH_IN,0,0
TXN_00010863,2023-02-07 17:15:00,27752,63224,60.3,DEBIT,0,0
TXN_00010864,2023-02-07 17:20:00,67283,63211,179.93,PAYMENT,0,0
TXN_00010865,2023-02-07 17:25:00,87080,27880,285.31,CASH_OUT,0,0
TXN_00010866,2023-02-07 17:30:00,65229,54043,27.72,PAYMENT,0,0
TXN_00010867,2023-02-07 17:35:00,39997,98193,909.3,CASH_OUT,0,0
TXN_00010868,2023-02-07 17:40:00,83045,76069,141.65,PAYMENT,0,0
TXN_00010869,2023-02-07 17:45:00,70630,14594,29.67,CASH_OUT,0,0
TXN_00010870,2023-02-07 17:50:00,96121,98364,351.54,TRANSFER,0,0
TXN_00010871,2023-02-07 17:55:00,43894,45372,412.29,CASH_OUT,0,0
TXN_00010872,2023-02-07 18:00:00,55786,88753,225.28,CASH_IN,0,0
TXN_00010873,2023-02-07 18:05:00,21672,78132,169.61,CASH_IN,0,0
TXN_00010874,2023-02-07 18:10:00,71094,47110,1219.28,CASH_OUT,0,0
TXN_00010875,2023-02-07 18:15:00,88972,13378,80.45,CASH_OUT,0,0
TXN_00010876,2023-02-07 18:20:00,70244,87930,131.89,CASH_IN,0,0
TXN_00010877,2023-02-07 18:25:00,80568,61850,64.88,TRANSFER,0,0
TXN_00010878,2023-02-07 18:30:00,59576,37063,733.51,CASH_IN,0,0
TXN_00010879,2023-02-07 18:35:00,39243,27481,657.3,DEBIT,0,0
TXN_00010880,2023-02-07 18:40:00,46476,57129,546.78,CASH_IN,0,0
TXN_00010881,2023-02-07 18:45:00,65847,81190,160.84,DEBIT,0,0
TXN_00010882,2023-02-07 18:50:00,34556,28503,511.25,PAYMENT,0,0
TXN_00010883,2023-02-07 18:55:00,59344,34587,759.05,CASH_IN,0,0
TXN_00010884,2023-02-07 19:00:00,26154,92408,36.68,DEBIT,0,0
TXN_00010885,2023-02-07 19:05:00,34942,91145,69.45,TRANSFER,0,0
TXN_00010886,2023-02-07 19:10:00,25836,44821,212.58,DEBIT,0,0
TXN_00010887,2023-02-07 19:15:00,29736,13770,381.64,CASH_OUT,0,0
TXN_00010888,2023-02-07 19:20:00,91802,18365,37.16,CASH_OUT,0,0
TXN_00010889,2023-02-07 19:25:00,27919,62589,776.16,CASH_OUT,0,0
TXN_00010890,2023-02-07 19:30:00,76756,68408,144.42,PAYMENT,0,0
TXN_00010891,2023-02-07 19:35:00,48459,80721,28.23,CASH_OUT,0,0
TXN_00010892,2023-02-07 19:40:00,74159,80560,141.4,CASH_OUT,0,0
TXN_00010893,2023-02-07 19:45:00,70331,25033,95.4,CASH_OUT,0,0
TXN_00010894,2023-02-07 19:50:00,59635,12639,238.91,CASH_OUT,1,0
TXN_00010895,2023-02-07 19:55:00,72262,77008,40.38,PAYMENT,0,0
TXN_00010896,2023-02-07 20:00:00,42306,66243,172.92,CASH_IN,0,0
TXN_00010897,2023-02-07 20:05:00,45051,31945,11.66,TRANSFER,0,0
TXN_00010898,2023-02-07 20:10:00,39202,40872,101.61,CASH_IN,0,0
TXN_00010899,2023-02-07 20:15:00,78578,57043,50.52,PAYMENT,0,0
TXN_00010900,2023-02-07 20:20:00,54027,79617,191.31,DEBIT,0,0
TXN_00010901,2023-02-07 20:25:00,96525,11530,20.98,TRANSFER,0,0
TXN_00010902,2023-02-07 20:30:00,99610,88850,149.21,CASH_IN,0,0
TXN_00010903,2023-02-07 20:35:00,34090,87824,12.16,TRANSFER,0,0
TXN_00010904,2023-02-07 20:40:00,71105,63837,10.74,DEBIT,1,0
TXN_00010905,2023-02-07 20:45:00,76088,30661,110.99,DEBIT,0,0
TXN_00010906,2023-02-07 20:50:00,28831,36633,84.55,CASH_OUT,0,0
TXN_00010907,2023-02-07 20:55:00,11956,25209,554.16,CASH_IN,0,0
TXN_00010908,2023-02-07 21:00:00,77620,18169,118.39,CASH_IN,0,0
TXN_00010909,2023-02-07 21:05:00,42400,29984,20.33,PAYMENT,0,0
TXN_00010910,2023-02-07 21:10:00,59053,22281,558.6,CASH_OUT,0,0
TXN_00010911,2023-02-07 21:15:00,13449,89963,102.18,CASH_IN,0,0
TXN_00010912,2023-02-07 21:20:00,78551,29311,514.93,PAYMENT,0,0
TXN_00010913,2023-02-07 21:25:00,42751,36433,60.74,PAYMENT,0,0
TXN_00010914,2023-02-07 21:30:00,41708,67093,266.21,DEBIT,0,0
TXN_00010915,2023-02-07 21:35:00,63108,98017,296.16,TRANSFER,0,0
TXN_00010916,2023-02-07 21:40:00,84150,70716,101.54,DEBIT,0,0
TXN_00010917,2023-02-07 21:45:00,30284,73839,8.03,CASH_IN,0,0
TXN_00010918,2023-02-07 21:50:00,35789,65573,607.18,CASH_OUT,0,0
TXN_00010919,2023-02-07 21:55:00,10782,95149,896.14,CASH_IN,0,0
TXN_00010920,2023-02-07 22:00:00,57362,47156,12.6,TRANSFER,0,0
TXN_00010921,2023-02-07 22:05:00,82392,12209,417.75,CASH_OUT,0,0
TXN_00010922,2023-02-07 22:10:00,71697,15383,30.82,DEBIT,0,0
TXN_00010923,2023-02-07 22:15:00,85119,65507,733.87,TRANSFER,0,0
TXN_00010924,2023-02-07 22:20:00,90365,16360,75.71,DEBIT,0,0
TXN_00010925,2023-02-07 22:25:00,33405,52266,124.04,CASH_IN,0,0
TXN_00010926,2023-02-07 22:30:00,97392,80451,51.67,PAYMENT,0,0
TXN_00010927,2023-02-07 22:35:00,75115,56227,645.65,CASH_IN,0,0
TXN_00010928,2023-02-07 22:40:00,19905,95349,241.6,PAYMENT,0,0
