transaction_id,timestamp,customer_id,merchant_id,amount,category,fraud_label
SYN-006582,2026-08-31 16:52:31.333533,CUST-0201,MERCH-057,102.58,dining,0
SYN-006583,2026-08-31 12:05:31.333533,CUST-0064,MERCH-036,4.18,retail,0
SYN-006584,2026-08-29 01:53:31.333534,CUST-0443,MERCH-081,5.6,retail,0
SYN-006585,2026-08-29 06:07:31.333535,CUST-0395,MERCH-025,20.15,travel,0
SYN-006586,2026-08-31 18:09:31.333536,CUST-0042,MERCH-041,22.59,retail,0
SYN-006587,2026-08-28 03:00:31.333537,CUST-0220,MERCH-015,15.04,retail,0
SYN-006588,2026-08-31 01:14:31.333537,CUST-0016,MERCH-021,103.63,groceries,0
SYN-006589,2026-08-27 23:38:31.333538,CUST-0323,MERCH-022,13.45,retail,0
SYN-006590,2026-08-27 15:07:31.333539,CUST-0284,MERCH-046,32.06,travel,0
SYN-006591,2026-08-26 04:04:31.333540,CUST-0182,MERCH-066,28.12,travel,0
SYN-006592,2026-08-30 22:40:31.333541,CUST-0390,MERCH-002,10.96,gaming,0
SYN-006593,2026-08-29 11:45:31.333542,CUST-0043,MERCH-011,31.98,travel,0
SYN-006594,2026-08-31 01:18:31.333542,CUST-0460,MERCH-022,20.01,retail,0
SYN-006595,2026-08-28 21:57:31.333543,CUST-0388,MERCH-010,69.31,gaming,0
SYN-006596,2026-08-26 08:15:31.333544,CUST-0187,MERCH-051,64.28,digital,0
SYN-006597,2026-08-28 08:44:31.333545,CUST-0389,MERCH-049,1.61,digital,0
SYN-006598,2026-08-30 06:55:31.333546,CUST-0481,MERCH-056,4.31,groceries,0
SYN-006599,2026-08-30 07:51:31.333546,CUST-0262,MERCH-063,17.37,digital,0
SYN-006600,2026-08-27 15:03:31.333547,CUST-0173,MERCH-045,47.61,groceries,0
SYN-006601,2026-08-31 04:33:31.333548,CUST-0440,MERCH-028,22.72,groceries,0
SYN-006602,2026-08-28 07:36:31.333549,CUST-0053,MERCH-069,30.4,gaming,0
SYN-006603,2026-08-30 19:49:31.333550,CUST-0219,MERCH-045,326.74,travel,0
SYN-006604,2026-08-26 05:49:31.333550,CUST-0045,MERCH-015,10.77,dining,0
SYN-006605,2026-08-29 08:03:31.333551,CUST-0393,MERCH-097,31.25,groceries,0
SYN-006606,2026-09-01 11:11:31.333552,CUST-0259,MERCH-050,23.67,retail,0
SYN-006607,2026-08-30 09:32:31.333553,CUST-0194,MERCH-010,47.42,travel,0
SYN-006608,2026-08-29 20:31:31.333554,CUST-0408,MERCH-010,51.95,retail,0
SYN-006609,2026-08-27 10:44:31.333554,CUST-0470,MERCH-062,527.6686667300189,retail,1
SYN-006610,2026-09-01 16:27:31.333555,CUST-0346,MERCH-052,81.54,digital,0
SYN-006611,2026-08-26 06:04:31.333556,CUST-0461,MERCH-088,76.7,retail,0
SYN-006612,2026-08-28 16:58:31.333557,CUST-0060,MERCH-057,524.9070361798492,gaming,1
SYN-006613,2026-08-28 22:44:31.333558,CUST-0165,MERCH-018,215.44872410555405,groceries,1
SYN-006614,2026-08-28 09:18:31.333558,CUST-0159,MERCH-031,26.84,retail,0
SYN-006615,2026-08-28 18:15:31.333559,CUST-0150,MERCH-049,3.82,retail,0
SYN-006616,2026-08-29 18:41:31.333560,CUST-0110,MERCH-071,11.87,digital,0
SYN-006617,2026-08-26 02:21:31.333561,CUST-0487,MERCH-054,7.65,retail,0
SYN-006618,2026-08-28 05:11:31.333562,CUST-0036,MERCH-075,48.92,groceries,0
SYN-006619,2026-08-29 06:31:31.333563,CUST-0002,MERCH-040,77.5,groceries,0
SYN-006620,2026-08-27 03:56:31.333563,CUST-0482,MERCH-098,38.9,retail,0
SYN-006621,2026-08-28 03:48:31.333564,CUST-0012,MERCH-069,17.65,groceries,0
SYN-006622,2026-08-31 07:30:31.333565,CUST-0161,MERCH-020,9.59,gaming,0
SYN-006623,2026-08-29 01:19:31.333566,CUST-0343,MERCH-025,48.26,gaming,0
SYN-006624,2026-09-01 12:37:31.333567,CUST-0448,MERCH-000,668.1542153781886,groceries,1
SYN-006625,2026-08-31 16:52:31.333567,CUST-0331,MERCH-080,18.26,digital,0
SYN-006626,2026-08-28 11:44:31.333568,CUST-0263,MERCH-098,21.32,travel,0
SYN-006627,2026-08-27 14:15:31.333569,CUST-0082,MERCH-026,14.15,gaming,0
SYN-006628,2026-08-31 07:52:31.333570,CUST-0264,MERCH-049,30.45,travel,0
SYN-006629,2026-08-29 13:16:31.333588,CUST-0411,MERCH-065,13.62,dining,0
SYN-006630,2026-09-01 15:56:31.333589,CUST-0333,MERCH-099,18.56,travel,0
SYN-006631,2026-09-01 06:05:31.333590,CUST-0379,MERCH-064,6.23,gaming,0
SYN-006632,2026-08-30 06:37:31.333591,CUST-0218,MERCH-009,26.11,gaming,0
SYN-006633,2026-08-30 11:44:31.333592,CUST-0145,MERCH-094,115.74,retail,0
SYN-006634,2026-08-27 03:33:31.333593,CUST-0297,MERCH-036,28.43,groceries,0
SYN-006635,2026-08-26 18:25:31.333593,CUST-0296,MERCH-068,56.96,travel,0
SYN-006636,2026-08-30 22:31:31.333594,CUST-0453,MERCH-040,43.1,digital,0
SYN-006637,2026-08-31 23:33:31.333595,CUST-0160,MERCH-045,17.77,dining,0
SYN-006638,2026-08-29 16:13:31.333596,CUST-0228,MERCH-076,19.81,retail,0
SYN-006639,2026-08-27 06:57:31.333597,CUST-0233,MERCH-044,11.61,travel,0
SYN-006640,2026-08-27 01:37:31.333598,CUST-0088,MERCH-087,53.45,groceries,0
SYN-006641,2026-08-28 12:32:31.333598,CUST-0332,MERCH-026,32.08,digital,0
SYN-006642,2026-08-28 02:56:31.333599,CUST-0309,MERCH-064,54.76,gaming,0
SYN-006643,2026-08-31 04:13:31.333600,CUST-0214,MERCH-083,22.36,travel,0
SYN-006644,2026-08-27 04:13:31.333601,CUST-0419,MERCH-007,3.36,groceries,0
SYN-006645,2026-09-01 09:26:31.333602,CUST-0096,MERCH-066,9.76,travel,0
SYN-006646,2026-08-31 02:15:31.333603,CUST-0212,MERCH-048,54.67,retail,0
SYN-006647,2026-08-26 13:55:31.333603,CUST-0353,MERCH-095,16.5,dining,0
SYN-006648,2026-08-29 10:42:31.333604,CUST-0311,MERCH-088,58.14,groceries,0
SYN-006649,2026-08-26 03:50:31.333605,CUST-0099,MERCH-088,82.33,dining,0
SYN-006650,2026-08-28 22:19:31.333606,CUST-0144,MERCH-013,50.9,dining,0
SYN-006651,2026-08-30 12:25:31.333607,CUST-0009,MERCH-061,49.0,gaming,0
SYN-006652,2026-08-27 14:36:31.333608,CUST-0470,MERCH-042,22.370985485538537,digital,1
SYN-006653,2026-08-28 01:31:31.333609,CUST-0043,MERCH-026,15.9,groceries,0
SYN-006654,2026-08-28 19:46:31.333609,CUST-0250,MERCH-095,19.97,digital,0
SYN-006655,2026-08-29 03:43:31.333610,CUST-0385,MERCH-026,49.15,gaming,0
SYN-006656,2026-08-27 06:24:31.333611,CUST-0226,MERCH-067,22.5,dining,0
SYN-006657,2026-09-01 12:30:31.333612,CUST-0397,MERCH-074,4.5,retail,0
SYN-006658,2026-08-30 06:37:31.333613,CUST-0248,MERCH-047,4.61,retail,0
SYN-006659,2026-08-30 06:07:31.333614,CUST-0494,MERCH-066,12.37,travel,0
SYN-006660,2026-09-01 15:23:31.333614,CUST-0492,MERCH-024,295.35,travel,0
SYN-006661,2026-09-01 02:00:31.333615,CUST-0168,MERCH-063,26.59,groceries,0
SYN-006662,2026-08-29 17:20:31.333616,CUST-0129,MERCH-023,33.52,retail,0
SYN-006663,2026-08-27 18:34:31.333617,CUST-0018,MERCH-008,4.6,dining,0
SYN-006664,2026-08-26 05:31:31.333618,CUST-0335,MERCH-007,60.55,retail,0
SYN-006665,2026-09-01 06:27:31.333619,CUST-0234,MERCH-094,14.62,groceries,0
SYN-006666,2026-08-26 20:13:31.333619,CUST-0491,MERCH-058,90.43,travel,0
SYN-006667,2026-08-26 00:20:31.333620,CUST-0344,MERCH-016,5.8,gaming,0
SYN-006668,2026-08-30 13:47:31.333621,CUST-0000,MERCH-042,228.65754148072216,travel,1
SYN-006669,2026-08-28 01:11:31.333622,CUST-0129,MERCH-094,12.04,gaming,0
SYN-006670,2026-08-30 09:19:31.333623,CUST-0495,MERCH-067,37.9,digital,0
SYN-006671,2026-08-26 11:49:31.333624,CUST-0026,MERCH-003,53.51,gaming,0
SYN-006672,2026-09-01 03:49:31.333624,CUST-0001,MERCH-007,10.7,travel,0
SYN-006673,2026-08-31 22:30:31.333625,CUST-0249,MERCH-041,44.93,dining,0
SYN-006674,2026-08-28 15:30:31.333626,CUST-0221,MERCH-048,83.0,groceries,0
SYN-006675,2026-08-25 19:55:31.333627,CUST-0434,MERCH-005,53.57,travel,0
SYN-006676,2026-08-29 00:34:31.333628,CUST-0137,MERCH-072,11.32,travel,0
SYN-006677,2026-09-01 12:00:31.333629,CUST-0274,MERCH-041,13.14,gaming,0
SYN-006678,2026-08-31 10:42:31.333629,CUST-0489,MERCH-071,16.24,dining,0
SYN-006679,2026-08-31 08:10:31.333631,CUST-0463,MERCH-031,51.77,travel,0
SYN-006680,2026-08-30 18:57:31.333631,CUST-0140,MERCH-014,30.85,dining,0
SYN-006681,2026-08-30 02:02:31.333632,CUST-0431,MERCH-081,5.71,travel,0
SYN-006682,2026-08-27 00:17:31.333633,CUST-0255,MERCH-086,19.77,dining,0
SYN-006683,2026-08-30 22:53:31.333634,CUST-0369,MERCH-068,103.09,travel,0
SYN-006684,2026-08-26 02:12:31.333635,CUST-0311,MERCH-026,53.83,groceries,0
SYN-006685,2026-08-26 06:32:31.333636,CUST-0455,MERCH-096,11.01,digital,0
SYN-006686,2026-08-31 00:28:31.333636,CUST-0439,MERCH-065,4.32,digital,0
SYN-006687,2026-08-26 11:28:31.333637,CUST-0433,MERCH-058,12.19,retail,0
SYN-006688,2026-08-26 21:36:31.333638,CUST-0094,MERCH-027,20.02,digital,0
SYN-006689,2026-08-31 01:11:31.333639,CUST-0172,MERCH-023,13.31,dining,0
SYN-006690,2026-08-26 13:15:31.333640,CUST-0472,MERCH-050,7.53,dining,0
SYN-006691,2026-09-01 00:38:31.333641,CUST-0442,MERCH-020,36.09,gaming,0
SYN-006692,2026-08-26 17:10:31.333641,CUST-0422,MERCH-030,1.84,digital,0
SYN-006693,2026-08-27 13:59:31.333642,CUST-0404,MERCH-074,61.64,gaming,0
SYN-006694,2026-08-31 16:06:31.333643,CUST-0438,MERCH-049,42.73,dining,0
SYN-006695,2026-08-26 06:19:31.333644,CUST-0056,MERCH-091,30.78,groceries,0
SYN-006696,2026-08-29 05:29:31.333645,CUST-0497,MERCH-039,36.44,dining,0
SYN-006697,2026-08-28 05:38:31.333646,CUST-0101,MERCH-067,15.12,gaming,0
SYN-006698,2026-08-28 10:51:31.333647,CUST-0168,MERCH-015,19.55,groceries,0
SYN-006699,2026-08-29 23:57:31.333647,CUST-0476,MERCH-075,87.34,groceries,0
SYN-006700,2026-08-30 09:07:31.333648,CUST-0069,MERCH-085,17.25,groceries,0
SYN-006701,2026-09-01 07:15:31.333649,CUST-0337,MERCH-098,29.49,travel,0
SYN-006702,2026-09-01 15:02:31.333650,CUST-0048,MERCH-062,34.02,retail,0
SYN-006703,2026-08-28 19:28:31.333651,CUST-0427,MERCH-055,22.32,gaming,0
SYN-006704,2026-08-29 17:20:31.333652,CUST-0418,MERCH-079,16.21,dining,0
SYN-006705,2026-08-29 23:55:31.333652,CUST-0346,MERCH-023,3.5,travel,0
SYN-006706,2026-08-26 16:46:31.333653,CUST-0004,MERCH-098,45.41,gaming,0
SYN-006707,2026-08-26 16:40:31.333654,CUST-0454,MERCH-027,59.02,retail,0
SYN-006708,2026-08-30 17:48:31.333655,CUST-0201,MERCH-092,21.6,travel,0
SYN-006709,2026-08-31 05:50:31.333656,CUST-0201,MERCH-084,69.64,dining,0
SYN-006710,2026-08-30 00:09:31.333657,CUST-0178,MERCH-088,29.37,gaming,0
SYN-006711,2026-08-29 02:39:31.333657,CUST-0056,MERCH-030,2.83,groceries,0
SYN-006712,2026-08-27 08:48:31.333658,CUST-0185,MERCH-014,7.0,travel,0
SYN-006713,2026-08-30 22:44:31.333659,CUST-0091,MERCH-041,12.32,retail,0
SYN-006714,2026-08-27 08:40:31.333660,CUST-0291,MERCH-098,10.91,retail,0
SYN-006715,2026-08-29 07:40:31.333661,CUST-0393,MERCH-049,21.63,retail,0
SYN-006716,2026-08-29 21:58:31.333662,CUST-0433,MERCH-085,8.02,gaming,0
SYN-006717,2026-08-29 03:29:31.333663,CUST-0482,MERCH-004,110.33,travel,0
SYN-006718,2026-08-31 23:41:31.333663,CUST-0226,MERCH-047,2.33,retail,0
SYN-006719,2026-08-30 01:14:31.333664,CUST-0420,MERCH-012,18.52,digital,0
SYN-006720,2026-08-28 04:35:31.333665,CUST-0111,MERCH-031,9.49,gaming,0
SYN-006721,2026-08-30 19:29:31.333666,CUST-0147,MERCH-066,5.46,retail,0
SYN-006722,2026-08-28 12:49:31.333667,CUST-0268,MERCH-078,36.22,retail,0
SYN-006723,2026-08-28 04:55:31.333667,CUST-0202,MERCH-090,7.3,travel,0
SYN-006724,2026-08-31 15:40:31.333668,CUST-0377,MERCH-090,20.91,dining,0
SYN-006725,2026-08-28 19:18:31.333669,CUST-0364,MERCH-029,7.76,travel,0
SYN-006726,2026-08-27 03:34:31.333670,CUST-0402,MERCH-005,2.99,travel,0
SYN-006727,2026-08-29 23:24:31.333671,CUST-0347,MERCH-024,16.07,digital,0
SYN-006728,2026-08-29 03:04:31.333672,CUST-0357,MERCH-027,27.27,dining,0
SYN-006729,2026-08-29 09:09:31.333673,CUST-0055,MERCH-061,11.05,travel,0
SYN-006730,2026-08-26 07:09:31.333673,CUST-0300,MERCH-021,74.92,digital,0
SYN-006731,2026-08-31 22:05:31.333674,CUST-0315,MERCH-067,27.0,travel,0
SYN-006732,2026-08-30 21:05:31.333675,CUST-0451,MERCH-014,41.45,digital,0
SYN-006733,2026-08-29 21:39:31.333676,CUST-0184,MERCH-025,10.41,gaming,0
SYN-006734,2026-08-31 10:39:31.333677,CUST-0053,MERCH-062,10.68,groceries,0
SYN-006735,2026-08-27 08:26:31.333678,CUST-0036,MERCH-017,14.31,retail,0
SYN-006736,2026-08-30 09:08:31.333678,CUST-0210,MERCH-072,236.82490356215504,retail,1
SYN-006737,2026-08-25 19:35:31.333679,CUST-0292,MERCH-062,12.65,travel,0
SYN-006738,2026-08-30 00:22:31.333680,CUST-0269,MERCH-061,6.62,digital,0
SYN-006739,2026-08-25 22:35:31.333681,CUST-0350,MERCH-067,44.28,groceries,0
SYN-006740,2026-08-27 00:34:31.333682,CUST-0219,MERCH-047,4.63,retail,0
SYN-006741,2026-08-28 23:46:31.333683,CUST-0227,MERCH-049,37.56,travel,0
SYN-006742,2026-08-30 01:33:31.333683,CUST-0427,MERCH-062,46.05,gaming,0
SYN-006743,2026-08-27 14:28:31.333684,CUST-0357,MERCH-068,15.08,travel,0
SYN-006744,2026-08-30 18:41:31.333685,CUST-0210,MERCH-005,1473.161450844559,digital,1
SYN-006745,2026-08-29 01:49:31.333686,CUST-0297,MERCH-057,20.27,dining,0
SYN-006746,2026-08-26 02:05:31.333687,CUST-0000,MERCH-050,14.99,gaming,0
SYN-006747,2026-08-27 10:29:31.333688,CUST-0022,MERCH-011,15.69,travel,0
SYN-006748,2026-08-26 11:31:31.333688,CUST-0447,MERCH-094,59.5,groceries,0
SYN-006749,2026-08-29 10:17:31.333689,CUST-0283,MERCH-046,15.41,groceries,0
SYN-006750,2026-08-30 20:19:31.333690,CUST-0495,MERCH-008,37.9,dining,0
SYN-006751,2026-08-27 00:01:31.333691,CUST-0387,MERCH-006,5.2,groceries,0
SYN-006752,2026-08-26 23:56:31.333692,CUST-0424,MERCH-028,23.26,digital,0
SYN-006753,2026-08-28 07:46:31.333693,CUST-0187,MERCH-077,53.88,travel,0
SYN-006754,2026-09-01 04:13:31.333693,CUST-0017,MERCH-050,19.28,digital,0
SYN-006755,2026-08-27 12:29:31.333694,CUST-0446,MERCH-083,168.46185080543236,dining,1
SYN-006756,2026-09-01 15:12:31.333695,CUST-0444,MERCH-054,15.1,dining,0
SYN-006757,2026-08-27 08:17:31.333696,CUST-0048,MERCH-095,4.83,digital,0
SYN-006758,2026-08-31 09:42:31.333697,CUST-0046,MERCH-058,50.02,gaming,0
SYN-006759,2026-08-30 06:59:31.333698,CUST-0114,MERCH-055,68.06,retail,0
SYN-006760,2026-08-28 14:38:31.333698,CUST-0038,MERCH-021,17.69,dining,0
SYN-006761,2026-08-30 08:28:31.333699,CUST-0216,MERCH-099,91.2,travel,0
SYN-006762,2026-08-30 19:24:31.333700,CUST-0209,MERCH-017,42.14,gaming,0
SYN-006763,2026-08-30 20:47:31.333701,CUST-0261,MERCH-057,20.46,dining,0
SYN-006764,2026-08-27 05:15:31.333702,CUST-0210,MERCH-039,77.09,digital,0
SYN-006765,2026-08-30 00:21:31.333703,CUST-0052,MERCH-088,40.97,digital,0
SYN-006766,2026-08-30 09:29:31.333704,CUST-0459,MERCH-030,65.94,groceries,0
SYN-006767,2026-08-28 03:18:31.333705,CUST-0280,MERCH-055,80.81,gaming,0
SYN-006768,2026-09-01 02:32:31.333705,CUST-0354,MERCH-034,15.81,retail,0
SYN-006769,2026-08-27 03:05:31.333706,CUST-0320,MERCH-025,40.01,digital,0
SYN-006770,2026-08-25 23:00:31.333707,CUST-0132,MERCH-067,2.91,groceries,0
SYN-006771,2026-09-01 08:30:31.333708,CUST-0448,MERCH-083,6.29,groceries,0
SYN-006772,2026-08-30 11:36:31.333709,CUST-0263,MERCH-033,33.27,travel,0
SYN-006773,2026-08-31 00:14:31.333710,CUST-0294,MERCH-075,28.88,groceries,0
SYN-006774,2026-08-29 13:48:31.333710,CUST-0110,MERCH-015,7.77,retail,0
SYN-006775,2026-08-26 08:55:31.333711,CUST-0042,MERCH-041,13.76,travel,0
SYN-006776,2026-08-27 23:13:31.333712,CUST-0337,MERCH-004,28.69,digital,0
SYN-006777,2026-08-30 05:18:31.333713,CUST-0237,MERCH-060,20.0,gaming,0
SYN-006778,2026-08-28 13:24:31.333714,CUST-0378,MERCH-043,15.98,digital,0
SYN-006779,2026-09-01 14:11:31.333715,CUST-0456,MERCH-034,4.9,groceries,0
SYN-006780,2026-08-28 08:57:31.333715,CUST-0388,MERCH-090,28.52,dining,0
SYN-006781,2026-09-01 12:04:31.333716,CUST-0246,MERCH-000,148.43421163201515,retail,1
SYN-006782,2026-08-27 16:00:31.333717,CUST-0003,MERCH-097,176.41,retail,0
SYN-006783,2026-08-31 09:46:31.333718,CUST-0363,MERCH-042,617.0540781665013,groceries,1
SYN-006784,2026-08-27 08:51:31.333719,CUST-0348,MERCH-031,22.98,retail,0
SYN-006785,2026-08-26 19:34:31.333720,CUST-0384,MERCH-062,2.88,travel,0
SYN-006786,2026-08-29 11:02:31.333720,CUST-0349,MERCH-032,226.95,groceries,0
SYN-006787,2026-09-01 00:57:31.333721,CUST-0311,MERCH-094,45.46,dining,0
SYN-006788,2026-08-31 04:48:31.333722,CUST-0172,MERCH-076,11.58,digital,0
SYN-006789,2026-08-27 17:48:31.333723,CUST-0192,MERCH-065,48.71,retail,0
SYN-006790,2026-08-27 18:24:31.333724,CUST-0002,MERCH-029,44.5,gaming,0
SYN-006791,2026-08-28 10:27:31.333725,CUST-0277,MERCH-009,10.43,digital,0
SYN-006792,2026-08-31 01:35:31.333725,CUST-0455,MERCH-022,7.92,dining,0
SYN-006793,2026-08-28 09:54:31.333726,CUST-0055,MERCH-096,42.18,dining,0
SYN-006794,2026-08-31 10:21:31.333727,CUST-0273,MERCH-038,58.88,travel,0
SYN-006795,2026-08-29 01:12:31.333728,CUST-0408,MERCH-044,27.69,dining,0
SYN-006796,2026-08-27 09:16:31.333729,CUST-0175,MERCH-028,25.95,dining,0
SYN-006797,2026-08-27 23:16:31.333730,CUST-0115,MERCH-029,77.79,retail,0
SYN-006798,2026-08-31 23:09:31.333730,CUST-0083,MERCH-033,17.29,digital,0
SYN-006799,2026-08-30 13:57:31.333731,CUST-0158,MERCH-051,1.12,gaming,0
SYN-006800,2026-08-29 20:33:31.333732,CUST-0285,MERCH-080,34.27,retail,0
SYN-006801,2026-08-29 22:32:31.333733,CUST-0079,MERCH-021,63.61,retail,0
SYN-006802,2026-08-29 16:01:31.333734,CUST-0065,MERCH-004,32.31,groceries,0
SYN-006803,2026-08-26 17:56:31.333735,CUST-0208,MERCH-010,5.59,gaming,0
SYN-006804,2026-08-30 21:36:31.333736,CUST-0009,MERCH-085,10.58,groceries,0
SYN-006805,2026-08-30 07:51:31.333736,CUST-0198,MERCH-031,17.47,travel,0
SYN-006806,2026-08-30 16:50:31.333737,CUST-0058,MERCH-023,5.35,gaming,0
SYN-006807,2026-08-27 17:44:31.333738,CUST-0233,MERCH-010,11.29,travel,0
SYN-006808,2026-08-27 10:21:31.333739,CUST-0306,MERCH-010,81.03,dining,0
SYN-006809,2026-08-26 15:27:31.333740,CUST-0243,MERCH-016,7.43,travel,0
SYN-006810,2026-08-31 08:48:31.333741,CUST-0378,MERCH-031,14.92,travel,0
SYN-006811,2026-09-01 00:00:31.333741,CUST-0392,MERCH-082,41.13,dining,0
SYN-006812,2026-08-29 18:09:31.333742,CUST-0053,MERCH-026,4.02,digital,0
SYN-006813,2026-08-30 15:47:31.333743,CUST-0445,MERCH-031,77.94,dining,0
SYN-006814,2026-09-01 01:45:31.333744,CUST-0336,MERCH-060,10.83,dining,0
SYN-006815,2026-08-26 15:42:31.333745,CUST-0392,MERCH-024,7.01,digital,0
SYN-006816,2026-08-30 18:50:31.333746,CUST-0008,MERCH-063,80.46,dining,0
SYN-006817,2026-08-31 21:43:31.333746,CUST-0100,MERCH-063,48.03,groceries,0
SYN-006818,2026-09-01 14:05:31.333747,CUST-0407,MERCH-027,7.21,travel,0
SYN-006819,2026-08-29 18:30:31.333748,CUST-0294,MERCH-039,75.19115981118206,dining,1
SYN-006820,2026-08-30 12:49:31.333749,CUST-0202,MERCH-090,26.67,retail,0
SYN-006821,2026-09-01 09:33:31.333750,CUST-0391,MERCH-013,14.48,travel,0
SYN-006822,2026-09-01 17:06:31.333751,CUST-0152,MERCH-041,72.56,groceries,0
SYN-006823,2026-08-30 06:28:31.333752,CUST-0109,MERCH-038,47.62,groceries,0
SYN-006824,2026-08-30 14:59:31.333752,CUST-0321,MERCH-001,17.511096485649077,dining,1
SYN-006825,2026-08-26 13:54:31.333753,CUST-0265,MERCH-080,51.876201101964185,digital,1
SYN-006826,2026-09-01 11:28:31.333754,CUST-0372,MERCH-000,11.7,retail,0
SYN-006827,2026-09-01 01:45:31.333755,CUST-0151,MERCH-031,12.55,dining,0
SYN-006828,2026-08-26 08:37:31.333756,CUST-0495,MERCH-082,31.38,digital,0
SYN-006829,2026-08-28 16:54:31.333756,CUST-0463,MERCH-063,62.48,groceries,0
SYN-006830,2026-08-30 15:02:31.333757,CUST-0082,MERCH-077,10.59,travel,0
SYN-006831,2026-08-27 14:37:31.333758,CUST-0442,MERCH-030,6.51,groceries,0
SYN-006832,2026-08-31 03:32:31.333759,CUST-0414,MERCH-057,14.53,dining,0
SYN-006833,2026-08-31 03:51:31.333760,CUST-0394,MERCH-081,2.3,digital,0
SYN-006834,2026-08-25 22:35:31.333760,CUST-0133,MERCH-077,778.8395154863575,dining,1
SYN-006835,2026-08-29 17:08:31.333761,CUST-0325,MERCH-013,17.72,groceries,0
SYN-006836,2026-09-01 15:52:31.333762,CUST-0159,MERCH-087,13.27,retail,0
SYN-006837,2026-08-28 00:35:31.333763,CUST-0038,MERCH-068,25.0,groceries,0
SYN-006838,2026-08-26 04:02:31.333764,CUST-0175,MERCH-015,108.05049453505804,dining,1
SYN-006839,2026-08-30 03:47:31.333765,CUST-0012,MERCH-068,14.15,digital,0
SYN-006840,2026-08-26 21:04:31.333766,CUST-0314,MERCH-053,10.19,dining,0
SYN-006841,2026-08-26 09:35:31.333766,CUST-0066,MERCH-012,3.02,travel,0
SYN-006842,2026-08-29 07:16:31.333767,CUST-0439,MERCH-079,19.95,travel,0
SYN-006843,2026-09-01 09:10:31.333768,CUST-0247,MERCH-078,249.06,digital,0
SYN-006844,2026-08-26 10:35:31.333769,CUST-0040,MERCH-030,20.65,groceries,0
SYN-006845,2026-08-26 21:55:31.333770,CUST-0183,MERCH-068,9.27,dining,0
SYN-006846,2026-09-01 15:26:31.333771,CUST-0034,MERCH-020,21.26,gaming,0
SYN-006847,2026-08-27 04:33:31.333772,CUST-0421,MERCH-029,6.72,gaming,0
SYN-006848,2026-09-01 10:37:31.333773,CUST-0336,MERCH-022,11.06,travel,0
SYN-006849,2026-08-30 03:25:31.333773,CUST-0450,MERCH-037,13.12,retail,0
SYN-006850,2026-08-27 01:28:31.333774,CUST-0289,MERCH-028,178.4872568331519,travel,1
SYN-006851,2026-08-29 15:41:31.333775,CUST-0075,MERCH-076,14.97,groceries,0
SYN-006852,2026-08-29 00:58:31.333776,CUST-0471,MERCH-031,40.08,digital,0
SYN-006853,2026-08-29 14:03:31.333777,CUST-0069,MERCH-061,13.37,retail,0
SYN-006854,2026-08-30 18:51:31.333778,CUST-0233,MERCH-090,14.94,dining,0
SYN-006855,2026-08-28 18:26:31.333778,CUST-0010,MERCH-097,2.95,dining,0
SYN-006856,2026-08-26 17:17:31.333779,CUST-0367,MERCH-044,5.35,gaming,0
SYN-006857,2026-08-26 22:03:31.333780,CUST-0282,MERCH-048,21.79,digital,0
SYN-006858,2026-08-31 08:52:31.333781,CUST-0303,MERCH-032,62.91,retail,0
SYN-006859,2026-08-27 21:18:31.333782,CUST-0023,MERCH-003,16.64,retail,0
SYN-006860,2026-08-26 00:51:31.333783,CUST-0273,MERCH-017,18.66,retail,0
SYN-006861,2026-08-31 03:23:31.333784,CUST-0026,MERCH-069,4.86,digital,0
SYN-006862,2026-08-27 17:29:31.333785,CUST-0053,MERCH-063,8.84,digital,0
SYN-006863,2026-08-26 00:01:31.333786,CUST-0054,MERCH-027,25.49,dining,0
SYN-006864,2026-09-01 07:50:31.333786,CUST-0375,MERCH-057,66.87,travel,0
SYN-006865,2026-08-27 01:39:31.333787,CUST-0232,MERCH-090,24.56,groceries,0
SYN-006866,2026-08-28 17:29:31.333788,CUST-0276,MERCH-089,279.79954454958136,dining,1
SYN-006867,2026-08-26 01:45:31.333789,CUST-0442,MERCH-055,26.01,gaming,0
SYN-006868,2026-08-29 13:17:31.333790,CUST-0370,MERCH-019,7.31,gaming,0
SYN-006869,2026-08-27 08:35:31.333791,CUST-0417,MERCH-076,7.91,gaming,0
SYN-006870,2026-08-27 12:22:31.333791,CUST-0119,MERCH-091,15.94,retail,0
SYN-006871,2026-08-26 16:14:31.333792,CUST-0224,MERCH-033,6.33,travel,0
SYN-006872,2026-09-01 03:56:31.333793,CUST-0057,MERCH-086,40.45,groceries,0
SYN-006873,2026-08-30 02:19:31.333794,CUST-0254,MERCH-009,51.37,retail,0
SYN-006874,2026-09-01 03:47:31.333795,CUST-0175,MERCH-093,15.3,digital,0
SYN-006875,2026-08-29 11:25:31.333796,CUST-0053,MERCH-021,42.76,travel,0
SYN-006876,2026-08-29 14:47:31.333796,CUST-0145,MERCH-004,88.89,digital,0
SYN-006877,2026-08-28 04:19:31.333797,CUST-0258,MERCH-043,30.05,groceries,0
SYN-006878,2026-08-29 10:21:31.333798,CUST-0151,MERCH-008,49.25,gaming,0
SYN-006879,2026-08-29 15:26:31.333799,CUST-0384,MERCH-042,18.62,groceries,0
SYN-006880,2026-08-29 03:22:31.333800,CUST-0261,MERCH-003,49.42,retail,0
SYN-006881,2026-08-30 10:34:31.333801,CUST-0018,MERCH-041,17.72,digital,0
